선박용도(통계용),사건명,위도,경도
예인선,예인선 해영2400호 · 석유제품운반선 다원1호 충돌사건 ,35.08444444,129.0294444
예인선,예인선 흥우2700호 · 예인선 광일T-3호 충돌사건,35.09416667,129.0375
예인선,예인선 301삼양호 기관손상사건,34.66666667,128.6
예인선,예인선 장유호 해양오염사건,35.20194444,128.5802778
예인선,예인선 건우1200호 운항저해사건,34.365,126.1336111
예인선,예인선 제101조양호 기관손상사건,36.78333333,125.9666667
예인선,예인선 성우1호 해양오염사건,37.45,126.6083333
예인선,예인선 흥우2700호 · 예인선 삼오1호 충돌사건,35.09666667,129.0427778
예인선,예인선 건우1200호 선원사망사건,34.65333333,128.3308333
예인선,예인선 보성티-15호의 피예인부선 보성비-7호 · 부선 대정1호 충돌사건,35.45,129.3666667
예인선,예인선 대우TA-2호 운항저해사건,35.98388889,126.6516667
예인선,예인선 종합52호 선원사망사건,35.07833333,128.7933333
예인선,예인선 보성티-9호의 피예인부선 보성비-1호 좌초사건,35.43277778,129.3716667
예인선,예인선 두남티1호 조타장치손상사건,34.59361111,126.1958333
예인선,예인선 두남티1호 화재사건,34.05,125.1166667
예인선,예인선 조광1호 해양오염사건,35.44805556,129.3563889
예인선,예인선 성신티-3호 방책선 접촉사건,35.11444444,128.62
예인선,예인선 건민티-1호의 피예인부선 울산7001호 어선 제108덕성호 충돌사건,34.76666667,126.3
예인선,예인선 성신티3호 해양오염사건,34.79305556,126.3577778
예인선,예인선 세아티1호 및 피예인부선 세아9002호 · 일반화물선 클리비아호 충돌사건,35.66388889,129.5863889
예인선,예인선 세아티-1호 기관손상사건,34.42361111,127.5438889
예인선,예인선 울산703호 해양오염사건,35.50055556,129.3694444
예인선,어선 제355혜승호·예인선 목련3호 충돌사건,35.04166667,129.0277778
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 207성신호 해양오염사건,34.87805556,128.7075
예인선,예인선 건민티7호 기관손상사건,36.93083333,126.1352778
예인선,예인선 102한진호 기관손상사건,34.85,128.45
예인선,예인선 102한진호의 피예인부선 제202한성호 교각 접촉사건,34.92611111,128.5452778
예인선,예인선 102한진호 침수사건,36.06666667,129.65
예인선,예인선 102한진호의 피예인부선 한동호 침수사건,35.00027778,129.0669444
예인선,예인선 와이케이티1호 침수사건,34.57916667,127.7569444
예인선,예인선 성인101호 안전저해사건,35.40083333,125.9752778
예인선,예인선 101성인호  피예인부선 조양 5001호 안전저해사건(예인줄),35.43166667,129.3722222
예인선,예인선 제101해인호 부유물 감김사건,34.33333333,125.8666667
예인선,예인선 303종영호 해양오염사건,34.92666667,128.0833333
예인선,예인선 303종영호 조타장치손상사건,34.87444444,128.7494444
예인선,예인선 205대우호 침몰사건,35.09583333,129.0377778
예인선,예인선 102창성호 운항저해사건,37.35444444,126.2894444
예인선,예인선 동방스타호 기관손상사건,34.76666667,126.25
예인선,"일반화물선 영진호, 예선 장한2호 충돌사건",36.02277778,129.4205556
예인선,예인선 107덕운호 침수사건,37.44777778,126.6069444
예인선,예인선 제101부원호 기관손상사건,35.09333333,129.0241667
예인선,예인선 태성2000호의 피예인부선 정수2001호 좌초사건,35.1025,129.0558333
예인선,예인선 동방스타호 침수사건,35.08972222,129.0327778
예인선,예인선 금신102호 등 2척 좌초사건,34.42361111,127.3236111
예인선,예인선 금신102호 선원부상사건,36.05,129.4613889
예인선,예인선 포스7호의 부선 오션9003호 선원실종사건,35.62166667,126.14
예인선,"예인선 포스7호의 피예인부선 오션9003호, 어선 203진성호 충돌사건",36.07138889,126.1144444
예인선,예선 대승2호 화재사건,36.02722222,129.4144444
예인선,예인선 성보호 침수사건,37.44166667,126.6044444
예인선,예인선 태영호 침수사건,35.48722222,129.4213889
예인선,예인선 환경1호 기관손상사건,34.38333333,126.4
예인선,예인선 태영호 조타장치손상사건,35.08305556,128.8344444
예인선,예인선 태영호 조타장치손상사건,34.4,129.3666667
예인선,예인선 신정101호의 피예인부선 제7001신정호·예인선 재영88호의 피예인부선 세진3000호 충돌사건,35.0075,128.9366667
